,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1,peak memory GPU:2,peak memory GPU:3
86,32,4,512,128,23.124144460000025,177.13087751571655,6.899093151092529,7.750106334686279,7.750106334686279,6.610087871551514
87,32,1,512,256,51.303524859999015,159.6771376305031,7.062604904174805,7.913618087768555,7.913618087768555,6.710186958312988
88,32,2,512,256,41.576749673999075,197.03319918543428,6.954084873199463,7.805098056793213,7.805098056793213,6.642313480377197
89,32,4,512,256,43.942334862998905,186.42614293347373,6.899093151092529,7.750106334686279,7.750106334686279,6.610087871551514
90,32,1,512,384,76.6262499000004,160.3628001636021,7.062604904174805,8.255142211914062,8.255142211914062,6.710186958312988
91,32,2,512,384,62.614975171998594,196.24698350906942,6.954084873199463,8.14637565612793,8.14637565612793,6.642313480377197
92,32,4,512,384,65.95972578200053,186.2954985685101,6.899093151092529,8.091193199157715,8.091254234313965,6.610087871551514
93,32,1,512,512,104.96604152300097,156.08857647937322,7.564743518829346,8.915023803710938,8.915023803710938,7.049485683441162
94,32,2,512,512,85.48861463100002,191.65125169847832,7.4390716552734375,8.789840698242188,8.789840698242188,6.92332649230957
95,32,4,512,512,88.6456152589999,184.8258365868422,7.377394676208496,8.727736473083496,8.727736473083496,6.859881401062012
96,48,1,128,128,16.588075063998986,370.38655638436865,4.90767240524292,5.63331937789917,5.63331937789917,4.705845355987549
97,48,2,128,128,15.259080513000299,402.6454932697608,4.8610334396362305,5.586862564086914,5.5861310958862305,4.658902168273926
98,48,4,128,128,17.808166324999547,345.0102547265015,4.837164878845215,5.562628746032715,5.562445640563965,4.634633541107178
99,48,1,128,256,35.28338957999949,348.26585955237965,5.703708171844482,6.617587566375732,6.617587566375732,5.408009052276611
100,48,2,128,256,31.63089894099903,388.48089720500036,5.632815361022949,6.546145439147949,6.546511650085449,5.3365068435668945
101,48,4,128,256,35.75707288400008,343.6522905514005,5.597735404968262,6.511224269866943,6.511340141296387,5.30075740814209
102,48,1,128,384,58.27258995900047,316.30651757487385,6.503039836883545,7.604419231414795,7.604419231414795,6.113834857940674
103,48,2,128,384,51.835496601999694,355.58644574245164,6.408991813659668,7.510004997253418,7.510004997253418,6.018689155578613
104,48,4,128,384,56.90094709099867,323.93133932415356,6.362700462341309,7.463438987731934,7.463438987731934,5.971209526062012
105,48,1,128,512,88.80742852399999,276.7336067315404,7.300906658172607,8.589420318603516,8.589420318603516,6.817463397979736
106,48,2,128,512,75.53372792499977,325.36458447281217,7.183154106140137,8.471667289733887,8.471667289733887,6.698857307434082
107,48,4,128,512,80.08331110000108,306.8804181849028,7.1251020431518555,8.413615226745605,8.413615226745605,6.639917850494385
108,48,1,256,128,24.170696753999437,254.19209311719055,6.124462127685547,6.850475311279297,6.850475311279297,5.859356880187988
109,48,2,256,128,20.075939958998788,306.0379744384536,6.04356050491333,6.76957368850708,6.76957368850708,5.806314945220947
110,48,4,256,128,21.03338368600089,292.1070661630748,6.001828670501709,6.727841854095459,6.727841854095459,5.781169414520264
111,48,1,256,256,46.50614459600001,264.22314958047264,6.50191068649292,7.60219144821167,7.60219144821167,6.111683368682861
112,48,2,256,256,38.799832370999866,316.70239918831226,6.408450126647949,7.509097099304199,7.508364677429199,6.018712043762207
113,48,4,256,256,41.08228994000092,299.1069879002885,6.361811637878418,7.461909294128418,7.461634635925293,5.971495628356934
114,48,1,256,384,73.54138000300009,250.6344047289849,7.297580242156982,8.58609390258789,8.58609390258789,6.814213275909424
115,48,2,256,384,61.35357357199973,300.42259850389405,7.180232048034668,8.468379020690918,8.468928337097168,6.695950508117676
116,48,4,256,384,63.930328209000436,288.3138647394751,7.121832847595215,8.41025447845459,8.409979820251465,6.6369123458862305
117,48,1,256,512,107.8861507720012,227.79568854891434,8.095447540283203,9.571826934814453,9.571826934814453,7.517841815948486
118,48,2,256,512,86.51762090500051,284.057741566719,7.954394340515137,9.430956840515137,9.430956840515137,7.3759355545043945
119,48,4,256,512,89.17341821300033,275.59782379652165,7.8849005699157715,9.360888481140137,9.361071586608887,7.305075645446777
120,48,1,384,128,32.327123359000325,190.05712112919642,7.531674385070801,8.44518756866455,8.44518756866455,7.138592720031738
121,48,2,384,128,24.963936002999617,246.11503567633522,7.4093451499938965,8.322858810424805,8.322858810424805,7.060312747955322
122,48,4,384,128,24.5498088559998,250.26671433730735,7.348181247711182,8.261693954467773,8.261693954467773,7.025157451629639
123,48,1,384,256,58.62282550499913,209.61118632796243,7.531674385070801,8.583133697509766,8.583133697509766,7.138592720031738
